Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
29	11.7284355	33.132614	49.84389	-35.910828	92.25926	29.832565	24.438766	57.537018	-42.80591	150000	6.103516e-08	208.85536	-0.034362372	-59.352158	20.943316	0.016213996	0.1746	19.0	5165.598630189896
30	12.9642515	33.667233	49.51407	-33.157158	87.48214	35.245228	20.47174	66.17728	-32.285496	155000	-2.746582e-08	164.11685	-0.028507913	-28.37355	20.912037	0.015797097	0.1824	11.0	5368.5886561870575
31	9.851666	34.604023	48.834045	-40.76032	87.22807	35.03762	20.53241	62.228687	-44.86941	160000	1.2207031e-08	197.85097	-0.02228352	-75.89973	20.880867	0.019690115	0.1652	7.0	5543.275522470474
32	11.804048	35.235466	49.57762	-36.092533	90.43636	32.82643	23.84094	66.47795	-45.386547	165000	4.2724608e-08	144.75916	-0.0318639	-27.575882	20.9163	0.01654324	0.2042	13.0	5717.8710169792175
33	12.436686	33.79872	50.47785	-38.22684	85.06896	31.891207	24.261202	66.06345	-44.16485	170000	8.5449216e-08	191.3547	-0.03319197	-41.52243	20.929823	0.016207587	0.1734	15.0	5893.1292996406555
34	17.42183	33.243782	50.137615	-33.605515	90.30909	35.881836	20.603754	57.89589	-42.281776	175000	1.373291e-07	156.93605	-0.031525098	-26.401901	20.901735	0.015592357	0.148	14.0	6067.7836084365845
35	9.506687	33.99434	50.24608	-29.812956	76.23077	32.072414	24.047985	56.663544	-39.822758	180000	-1.0375977e-07	134.84784	-0.037277777	-25.864311	20.933216	0.01624301	0.208	20.0	6270.03323340416
36	12.318859	34.499992	49.003925	-34.223957	85.91228	35.09076	22.454369	63.607952	-44.206856	185000	3.0517577e-09	128.72179	-0.03140405	-27.22947	20.894512	0.017236216	0.1666	13.0	6444.948800563812
37	6.6682673	33.820843	48.83502	-34.875614	81.96722	29.109482	26.33619	61.468624	-43.886307	190000	-2.4414062e-08	135.9821	-0.025131274	-26.156677	20.90093	0.015899489	0.1454	8.0	6620.175204992294
38	17.577087	32.784344	49.722633	-32.141	89.27273	32.990887	23.838432	59.579414	-52.747368	195000	7.6293944e-08	140.19247	-0.030458111	-53.671623	20.917303	0.016572068	0.1544	12.0	6795.041173696518
39	17.526152	34.121414	49.66027	-34.211693	87.649124	38.064545	19.780516	60.82567	-34.044643	200000	6.1035155e-09	146.75127	-0.021147465	-32.331367	20.926256	0.016346784	0.1632	6.0	6969.849160432816
40	11.560227	34.188797	48.42988	-44.05342	87.17544	32.072903	22.439812	64.50501	-40.63156	205000	-4.8828124e-08	191.99905	-0.018950747	-34.14534	20.905516	0.016432712	0.1446	5.0	7169.1845626831055
41	8.299908	34.888023	47.895535	-43.498737	84.57627	32.42975	22.59234	62.439342	-38.704243	210000	9.4604495e-08	155.6732	-0.022230942	-31.307968	20.881445	0.019407412	0.1548	9.0	7344.244222402573
42	13.865172	33.64282	49.705154	-42.134216	91.77778	34.0556	21.596731	61.26492	-44.047016	215000	-6.103516e-08	296.5869	-0.024131102	-79.69464	20.873203	0.016136587	0.1326	10.0	7518.856319904327
43	12.649847	35.58312	49.686558	-51.168243	84.62069	30.429838	24.769548	57.33239	-55.925816	220000	0.0	188.76358	-0.030896107	-33.501816	20.877502	0.016659873	0.1762	12.0	7693.6688396930695
