Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
11	-5.512549	13.290937	8.371486	-22.804995	191.84	0.35842764	4.005542	4.6246424	-22.100601	60000	-9.155274e-09	23.82771	-0.02566297	-1.8850594	22.795635	0.01717276	0.129	12.0	1942.2496716976166
12	-5.541545	13.219418	10.795791	-23.968477	186.53847	-0.28463897	4.4463816	4.217124	-43.678196	65000	1.2207031e-08	31.06507	-0.052248735	-6.566927	22.771826	0.0102147	0.2058	79.0	2111.7688648700714
13	-11.088876	13.376754	9.859481	-23.86335	137.88571	-0.13678196	4.7462125	4.6340294	-24.402338	70000	0.0	36.90803	-0.03516925	-6.9037056	22.748896	0.014881414	0.123	18.0	2282.4909806251526
14	-6.992482	14.2396555	11.484095	-24.380056	176.60715	-0.46078944	5.360738	4.3266096	-29.546164	75000	-6.408691e-08	25.07405	-0.053797256	-2.2046947	22.727867	0.012604621	0.1928	79.0	2452.4800157546997
15	-12.314744	13.008521	10.48005	-24.015621	126.8421	-1.6635917	6.2731485	5.543734	-27.827192	80000	1.2207031e-08	45.428112	-0.04107486	-7.051853	22.720264	0.015947567	0.1622	20.0	2658.6254279613495
16	-6.8699713	13.85482	12.00405	-23.148197	173.85715	-0.41749454	5.0730577	4.470199	-28.859058	85000	4.5776368e-08	22.49295	-0.051954087	-3.0412922	22.696337	0.015204779	0.1774	54.0	2828.582153558731
17	-6.5177064	13.687885	10.033998	-23.769335	174.59259	0.18798399	4.7988663	4.460572	-32.151924	90000	5.0354004e-08	23.406586	-0.056168545	-2.5390472	22.686823	0.008405937	0.1792	79.0	2998.494233608246
18	-10.122086	13.327923	8.881687	-22.93401	145.42424	-0.34849298	5.398117	5.5751495	-21.929384	95000	-2.746582e-08	30.994835	-0.024694929	-5.6529846	22.680893	0.019156408	0.1438	9.0	3168.658282995224
19	-7.8134065	13.59509	12.095721	-24.568733	174.59259	-0.8272085	5.464655	5.07999	-30.512205	100000	1.525879e-08	25.324791	-0.02640242	-2.5346184	22.69042	0.01734991	0.1306	11.0	3337.924506187439
20	-11.545925	13.195773	8.322392	-23.265902	135.05556	-1.6364058	6.8703604	3.7725456	-32.752384	105000	0.0	22.456163	-0.026665978	-2.3198051	22.687172	0.01559375	0.1442	12.0	3530.361347913742
21	-11.0791855	13.133894	9.919862	-23.507881	128.72974	-1.623106	6.2015305	3.8809855	-26.118761	110000	-3.051758e-08	31.750134	-0.044851966	-6.0996876	22.665144	0.0155532025	0.1822	41.0	3701.394369840622
22	-3.5355008	12.710159	9.411612	-22.589542	207.41667	0.4990955	3.9541829	4.4441504	-23.653042	115000	-4.2724608e-08	17.121279	-0.05079994	-3.0180635	22.660082	0.012035135	0.2006	79.0	3870.623200416565
23	-8.522733	13.476942	6.1652975	-23.858149	165.5	0.6531492	4.2045875	5.8909454	-23.570002	120000	-8.8500975e-08	25.406918	-0.054884113	-4.5212746	22.611103	0.015144356	0.1954	77.0	4040.7704179286957
24	-7.609481	13.465501	6.433344	-23.837975	177.75	-0.5997313	5.0195236	5.1074	-27.705921	125000	-2.4414062e-08	20.019484	-0.05250513	-1.3611374	22.65581	0.01503342	0.1966	52.0	4210.46151304245
25	-6.369689	13.289145	11.055263	-23.883446	189.3077	-0.78086716	5.399955	5.913087	-30.461014	130000	1.2207031e-08	20.882378	-0.027513757	-4.794552	22.630173	0.01550919	0.1254	13.0	4416.702082872391
26	-9.342686	13.2118635	6.883024	-23.575201	167.65517	-0.8008998	5.8705773	5.6314845	-34.633953	135000	-5.3405763e-08	24.890007	-0.046458192	-5.1193237	22.643934	0.015319456	0.1776	45.0	4586.531432628632
27	-8.963867	13.1415825	6.002532	-23.526066	167.7931	-0.5725041	5.042053	5.847374	-25.456518	140000	9.1552735e-08	27.073885	-0.041635193	-6.2629776	22.633093	0.015823469	0.1512	28.0	4755.688179969788
28	-6.853867	13.386443	8.528937	-24.000216	176.88889	-1.222477	5.8089895	4.2001133	-32.43004	145000	-3.6621095e-08	28.813759	-0.05646472	-8.257315	22.611185	0.014742899	0.213	77.0	4924.721578836441
29	-6.0156727	13.267813	9.873803	-22.514162	181.84616	0.76913166	4.0261683	7.991035	-23.580946	150000	3.0517577e-09	15.529689	-0.021108197	-2.3379154	22.601732	0.017744958	0.1402	9.0	5093.39257979393
30	-2.0817735	12.288993	11.312525	-23.227802	225.09091	0.718473	3.624754	5.4135137	-26.85949	155000	3.051758e-08	17.519648	-0.05381441	-2.96307	22.573925	0.014629746	0.1932	79.0	5297.9715785980225
31	-10.360854	12.892505	6.3005495	-24.053413	155.09375	-0.33182207	4.6554227	6.171401	-29.616436	160000	-4.2724608e-08	39.050262	-0.051583454	-13.61643	22.511248	0.015366362	0.187	41.0	5467.284572839737
32	-3.093038	12.224674	7.963003	-23.106731	215.91304	-0.4301839	4.285815	4.5679417	-30.56329	165000	-3.051758e-08	16.028322	-0.030090617	-3.470521	22.532438	0.01980804	0.1514	14.0	5635.765315771103
33	-4.1625795	12.676627	7.419076	-22.713608	210.08696	-0.15136649	4.6139784	3.45838	-30.98076	170000	6.5612795e-08	18.997019	-0.054652642	-3.0631561	22.543915	0.008883043	0.1926	79.0	5804.32702088356
34	-8.024091	13.457731	11.669061	-23.61698	166.58621	-0.024410864	4.4070106	4.730087	-27.246296	175000	-3.0517577e-09	20.572277	-0.042784896	-3.9320412	22.504562	0.015563525	0.1466	36.0	5973.640200138092
35	-8.251556	13.310384	6.0726027	-23.829435	174.74074	-0.6071391	4.984117	4.928091	-26.500834	180000	-4.6539306e-08	20.042686	-0.02980795	-5.36098	22.53363	0.015401596	0.1352	15.0	6185.2214822769165
36	-2.8052323	12.436932	12.290188	-22.864895	216.69565	0.20370144	3.8812513	4.926198	-22.929045	185000	-2.746582e-08	18.87648	-0.04931808	-4.4324665	22.496382	0.011618768	0.1754	79.0	6353.646539926529
37	-11.184942	13.097244	9.666797	-23.612032	136.5	-0.41604608	5.305939	6.8181124	-25.945074	190000	5.493164e-08	27.818737	-0.024839612	-10.043745	22.483576	0.01814674	0.104	8.0	6523.8617486953735
38	-3.4080572	12.450571	7.8236485	-23.162016	216.68182	-0.1475977	4.73558	6.054409	-29.355736	195000	-1.2207031e-08	16.805939	-0.03983993	-4.7746124	22.497519	0.015457873	0.1662	45.0	6692.4082243442535
39	-5.1510344	13.4068775	10.797215	-22.540722	184.74074	0.34162825	4.3677025	6.8719964	-33.26816	200000	3.967285e-08	17.020792	-0.0393123	-3.4243298	22.498322	0.016386995	0.1692	26.0	6861.174354553223
40	-8.059377	13.168842	6.7276955	-23.672709	170.6207	-0.59839433	5.1387887	5.673696	-26.321836	205000	-5.493164e-08	15.599546	-0.029533753	-2.9207296	22.476938	0.016230252	0.1422	13.0	7067.7661652565
41	-9.535151	13.234615	6.8737726	-23.06184	152.06451	-0.24969497	4.7332807	6.2101235	-27.706238	210000	-5.79834e-08	16.696234	-0.026066318	-5.006839	22.45208	0.015750425	0.1936	13.0	7238.415368318558
42	-6.7077794	13.50388	8.482115	-23.723757	176.25926	-0.57052976	5.125098	4.027045	-40.41578	215000	-3.3569336e-08	13.689292	-0.05049522	-3.8305435	22.445494	0.013800796	0.1744	79.0	7408.811959981918
43	-8.729962	13.97793	10.353035	-25.338436	153.96774	-0.036593053	4.921989	6.5193386	-57.95768	220000	2.2888185e-09	22.968906	-0.025960093	-2.9964905	22.434986	0.015683752	0.1502	11.0	7579.262707233429
44	-11.120122	12.850328	6.7326865	-23.09159	136.77777	-1.2662194	6.282369	6.0916724	-28.883759	225000	-1.8310548e-08	23.713	-0.029275784	-2.570528	22.475554	0.01916839	0.163	13.0	7750.455067157745
45	-4.7762895	13.285714	11.350783	-23.80229	199.45833	-0.95339364	5.6157465	6.167874	-35.13294	230000	-4.119873e-08	27.649681	-0.05450632	-10.052235	22.420671	0.012505921	0.1894	79.0	7950.084013700485
46	-10.734378	13.16999	8.33988	-23.508642	143.72728	-0.06566182	5.0674534	6.3540006	-27.334438	235000	3.051758e-08	22.594925	-0.032279328	-7.414503	22.421442	0.01651463	0.1252	14.0	8120.902914047241
47	-12.33225	13.170983	10.799566	-23.440691	129.56757	-2.049891	6.7547317	6.869302	-42.521107	240000	7.93457e-08	25.371077	-0.023962671	-3.9213352	22.433203	0.01597854	0.1392	10.0	8291.795397043228
