Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
1	-4.383577	54.127598	51.96572	-66.05059	120.75	-15.3631735	12.93997	0.50835466	-47.583496	4000	9.1552735e-08	2847.9138	-0.05090698	-204.57617	22.928179	0.015658285	0.2095	16.0	68.99419379234314
2	-0.33669543	51.270805	52.28521	-61.14546	116.3125	-12.571125	12.568968	0.9375721	-56.89387	6000	2.6702882e-08	2512.9028	-0.030502265	-259.01416	22.990376	0.016913688	0.1445	11.0	137.6861424446106
3	24.241066	46.192936	52.815876	-67.48601	150.92308	-4.878265	7.0865154	1.7342972	-32.257923	8000	1.373291e-07	2836.8125	-0.034249756	-214.18872	22.942377	-0.00037763309	0.155	19.0	205.8916256427765
4	-4.736386	55.912476	51.975357	-75.37749	90.045456	-5.6587453	7.9966073	2.650196	-33.529285	10000	1.1444092e-08	2570.2393	-0.026378773	-78.3833	22.967377	0.017307755	0.138	8.0	275.2676112651825
5	4.9274545	52.948822	52.349792	-68.19347	116.35294	-2.5127559	6.8806643	3.3543072	-29.998545	12000	2.1743774e-07	2481.0735	-0.036909025	-101.71533	22.972466	0.0023023882	0.1595	19.0	572.1680796146393
6	-11.207724	49.43992	53.07649	-70.54134	129.8	-1.3958985	6.9504476	5.13892	-32.521484	14000	-6.67572e-08	1190.0916	-0.01610159	-21.597656	22.961168	0.017434407	0.1045	5.0	640.9023277759552
7	8.87991	52.54681	52.54618	-65.07747	102.94444	0.116777375	5.582237	5.595024	-30.640825	16000	7.200241e-08	2165.9045	-0.0320335	-45.137695	22.900364	0.017836537	0.15	12.0	709.888619184494
8	40.889816	30.074331	52.46102	-54.08516	177.36363	1.3027507	4.4649916	7.5041513	-15.291728	18000	-1.4019012e-07	2294.895	-0.03150959	-123.3418	23.001678	0.017313175	0.1445	15.0	777.9397914409637
9	10.367758	46.584835	51.614323	-66.26616	176.27272	1.0528733	5.760447	8.174733	-23.899828	20000	-6.2942505e-08	1534.9833	-0.026351051	-37.15442	22.908825	0.016307842	0.1405	9.0	846.0139398574829
10	-23.957664	49.42106	51.581017	-69.43034	111.94118	1.4519101	6.2028804	11.401862	-18.876997	22000	-2.2888184e-08	1854.9396	-0.011210281	-39.851562	22.93993	0.017298026	0.1025	4.0	1151.6546807289124
11	6.885263	52.724037	52.474308	-63.577965	111.0	4.121229	4.618282	12.8268385	-16.087017	24000	-2.2888184e-08	1974.9503	-0.027775617	-48.752197	22.914858	0.017949762	0.1325	10.0	1220.478478193283
12	-4.853057	55.795338	52.925148	-69.136765	93.8	2.9762025	5.7000217	12.45998	-23.402937	26000	8.583069e-08	2082.7815	-0.02672642	-61.468506	22.928503	0.02019773	0.1055	7.0	1289.5548622608185
13	-3.3186276	53.6235	53.274204	-66.602135	99.2	4.263606	5.958101	15.91289	-19.685928	28000	3.4332274e-08	2040.628	-0.021716358	-56.058105	22.985933	0.017048713	0.082	7.0	1358.6289176940918
14	-4.2880783	55.07255	52.559982	-69.93358	110.44444	3.5478718	6.969005	16.64865	-32.72758	30000	1.9073487e-09	2078.049	-0.0319947	-66.33777	23.008623	0.016232232	0.123	10.0	1427.4083008766174
15	-1.9837067	54.902058	52.468925	-70.53199	125.066666	4.3673177	7.1805835	18.078695	-31.367365	32000	-5.722046e-09	1836.1848	-0.03083665	-68.9469	22.996239	0.01627222	0.148	14.0	1752.4480171203613
16	-9.673531	53.228664	51.372746	-64.083244	97.35	3.292996	8.314982	19.71538	-23.265625	34000	-1.525879e-08	1991.8297	-0.019878533	-53.46765	22.956888	0.014670376	0.0995	6.0	1820.1608316898346
17	25.738617	46.91057	52.167015	-69.65445	141.42857	6.981468	7.062238	25.478539	-23.569378	36000	3.8146972e-08	1786.5675	-0.028021537	-108.25745	23.024914	0.009443126	0.13	19.0	1887.0303053855896
18	-26.779337	49.945374	51.766605	-65.03126	80.083336	5.8053994	8.765599	27.786106	-26.603735	38000	-1.9073487e-09	1952.8933	-0.027745105	-79.64441	23.014805	0.016959358	0.1315	10.0	1955.432692527771
19	4.478473	49.454487	54.885715	-61.199234	133.57143	6.6067023	9.611798	24.972105	-32.66139	40000	-7.8201296e-08	1188.4504	-0.021404661	-29.041992	23.003489	0.0170289	0.1255	7.0	2022.3880343437195
20	17.076258	49.54669	52.798325	-61.76829	115.4375	8.09189	7.97415	24.429844	-25.02373	42000	-1.4495849e-07	1630.8811	-0.035521988	-71.3833	22.934752	0.014837668	0.1455	19.0	2330.697825193405
21	0.2227512	56.08283	52.15318	-78.96397	109.0	7.839011	9.941768	27.092196	-31.007128	44000	3.8146974e-09	1709.1758	-0.021887653	-76.28784	22.886343	0.01686245	0.0915	7.0	2399.59916639328
22	-20.64012	50.492992	52.972393	-64.53776	74.875	8.649907	9.992049	33.48511	-28.497675	46000	-1.6212464e-08	1667.6525	-0.020204332	-70.01636	22.963402	0.017405342	0.104	7.0	2469.180563926697
23	-14.856669	51.79469	53.416718	-69.21029	74.07407	9.14621	10.037915	36.174885	-26.870232	48000	-9.1552735e-08	1608.8087	-0.031188814	-93.330444	22.997894	0.018017963	0.16	13.0	2539.051570892334
24	-12.893082	52.48026	52.08779	-70.046165	102.5	9.115435	11.918684	31.533035	-36.08259	50000	-3.6239623e-08	1294.6793	-0.017162962	-41.2135	23.003002	0.021841435	0.159	5.0	2607.6332478523254
25	7.4650803	54.332012	53.051434	-69.227	141.83333	10.766989	11.224883	34.042717	-38.017704	52000	-2.0980835e-08	1089.1655	-0.015211822	-38.102783	22.926222	0.01765873	0.1315	5.0	2938.2809550762177
26	-9.358929	53.964943	52.861935	-67.942276	92.7	9.00265	12.245654	39.005806	-31.199944	54000	-4.8160555e-08	1552.0619	-0.0225365	-55.41992	23.039879	0.015775902	0.152	7.0	3007.25848031044
27	17.902636	44.421555	50.24263	-68.13857	171.72728	11.439186	11.104186	29.78934	-44.153755	56000	-3.4332274e-08	1030.7839	-0.0345313	-42.639038	22.971603	0.016946565	0.179	15.0	3075.0006499290466
28	3.6938908	52.862255	52.714306	-59.395676	105.0	12.309671	11.068854	37.661747	-31.215683	58000	1.9073486e-08	1335.4683	-0.019323416	-50.253784	22.96444	0.01848248	0.1245	5.0	3143.7955992221832
29	14.054964	50.54164	51.366104	-64.908455	132.2	13.97541	10.335637	36.509136	-23.97587	60000	-9.775162e-08	1303.8165	-0.024799068	-84.55127	23.028034	0.01704453	0.1575	7.0	3212.3479347229004
30	-17.99108	53.29029	52.973137	-79.745445	70.77778	9.409027	16.849375	40.275124	-42.77149	62000	1.0299683e-07	1567.775	-0.017021827	-82.83655	22.952538	0.018146269	0.142	5.0	3556.6400706768036
31	3.943336	53.788765	52.74405	-68.29088	100.789474	13.917654	11.963788	39.776203	-47.143764	64000	1.2397766e-07	1333.2622	-0.027443571	-53.167725	23.003607	0.01587121	0.1805	8.0	3625.308442592621
32	6.883508	50.978447	52.31196	-68.71452	138.07143	13.065116	14.948545	34.84345	-40.265144	66000	-2.2888184e-08	1252.8297	-0.014760748	-49.14087	22.999313	0.016974088	0.135	5.0	3693.647824048996
33	11.0731325	51.472126	52.004833	-64.69984	105.210526	16.977308	12.717735	44.716026	-47.29265	68000	9.918213e-08	1058.7938	-0.020221176	-81.66498	22.95238	0.016739426	0.148	7.0	3762.35130238533
34	11.885817	51.54374	53.271317	-58.41736	130.57143	18.438902	12.26563	50.058563	-33.18157	70000	5.9127807e-08	1155.1165	-0.031664025	-66.361084	22.990416	0.01601574	0.122	14.0	3830.7305097579956
35	26.258972	44.891087	51.520702	-62.704407	141.42857	19.804281	13.113042	49.152184	-31.823143	72000	-4.529953e-09	981.8517	-0.019771103	-86.90094	22.961332	0.019648392	0.2205	5.0	4168.0146861076355
36	8.970566	45.270557	51.027763	-53.728382	147.07692	22.275162	12.837517	66.40805	-21.08744	74000	3.051758e-08	983.7114	-0.024807975	-23.05365	22.963913	0.017790752	0.118	7.0	4236.095985651016
37	-16.909052	53.946774	52.61661	-73.998375	81.86957	16.052317	18.462685	64.03076	-36.397274	76000	2.3841858e-08	1275.5145	-0.029164698	-114.16699	23.001839	0.021008573	0.129	9.0	4305.601318836212
38	-8.264836	54.710693	52.297184	-67.235725	82.583336	17.512363	17.698809	46.951378	-40.660645	78000	-8.392334e-08	1197.6477	-0.027390659	-73.34412	23.023666	0.017715074	0.1705	8.0	4375.355424880981
39	-22.191961	51.360107	53.316692	-69.99184	78.041664	12.884193	20.297937	51.903236	-40.004353	80000	-4.9591065e-08	1230.7645	-0.027411284	-77.97046	22.951405	0.01764066	0.1545	8.0	4444.815423965454
40	-5.326427	53.976837	52.371624	-73.39622	116.117645	16.66848	19.226713	49.501354	-54.83684	82000	5.9127807e-08	935.5384	-0.034833454	-38.93878	22.947699	0.017078385	0.1415	18.0	4808.037478208542
41	-6.6740346	54.908684	52.325924	-72.74715	104.1579	16.90002	20.378792	52.14586	-64.429184	84000	9.536744e-10	1094.8451	-0.019851204	-50.69519	22.960577	0.019929256	0.1485	5.0	4877.101747274399
42	-14.506416	52.36693	52.568886	-69.40563	89.809525	18.085915	20.056227	62.05404	-61.949135	86000	2.1457671e-09	911.7027	-0.023984753	-34.6109	22.98533	0.019323146	0.1225	8.0	4946.543996095657
43	17.476633	46.71414	51.20123	-66.540375	165.66667	20.023735	19.169786	69.13477	-55.281654	88000	1.2588501e-07	976.32666	-0.031464703	-62.801575	22.998339	0.01796667	0.2265	13.0	5014.858825922012
44	15.284589	49.57202	53.4231	-59.60464	144.25	24.879402	14.3596525	54.91185	-32.089256	90000	3.409386e-08	776.3769	-0.03465514	-58.875732	22.998604	0.013726557	0.167	19.0	5083.204102039337
45	-12.486702	50.98261	51.4056	-67.49131	133.85715	20.32168	20.732096	56.020363	-42.53717	92000	-1.0299683e-07	946.0884	-0.0134460125	-75.051025	22.971443	0.018738741	0.2125	5.0	5438.759443283081
46	31.640978	38.28205	51.79691	-56.158657	142.42857	26.321054	15.227357	58.980236	-31.559471	94000	-2.4795533e-08	860.94446	-0.02581077	-17.331482	22.992418	0.017400388	0.163	9.0	5507.156912326813
47	-25.784613	49.70619	52.060356	-79.08009	85.391304	14.598417	24.408081	48.627968	-59.25989	96000	-5.9127807e-08	997.3175	-0.027193142	-59.81305	22.987415	0.020362832	0.156	9.0	5576.9078533649445
48	7.014448	44.14936	52.401066	-58.77658	176.81818	26.932184	15.524489	66.283226	-36.598717	98000	1.525879e-08	931.54596	-0.035177764	-17.677856	23.038939	0.0154685825	0.183	18.0	5645.024780511856
49	12.154067	49.767704	51.896183	-62.804375	146.15384	21.251577	19.812702	71.51484	-70.84982	100000	4.7683715e-09	1089.8777	-0.013643247	-47.34375	22.966875	0.019492779	0.2725	4.0	5713.146569252014
50	0.7184063	49.859978	51.68759	-69.51247	161.45454	26.16958	16.773254	59.08071	-41.373272	102000	9.584427e-08	919.8986	-0.019331332	-19.698486	23.044146	0.01973891	0.1485	6.0	6021.4588894844055
51	-6.598691	57.145042	52.89943	-81.03388	112.0	17.475166	25.373741	56.054768	-72.88933	104000	-1.9073487e-09	821.3101	-0.027078187	-37.03595	23.006184	0.0159065	0.1335	9.0	6090.095788002014
52	25.577631	41.891876	52.160828	-61.316826	181.09091	26.80762	12.391301	52.729744	-25.032604	106000	-7.2479246e-08	937.0515	-0.030954944	-46.24756	22.967941	0.0155592635	0.228	19.0	6157.961128473282
53	5.184011	47.211647	51.336754	-56.843224	135.57143	28.488531	14.526585	60.341957	-33.1956	108000	2.0980835e-08	824.58136	-0.017645767	-9.453796	22.972446	0.01429579	0.167	7.0	6226.388674020767
54	13.342496	48.05352	51.942005	-71.38852	159.33333	28.426884	14.915767	58.574547	-44.3826	110000	-1.1444092e-08	794.0314	-0.03200952	-9.339233	22.994627	0.013852791	0.1645	19.0	6294.694805860519
55	-8.195032	52.596336	51.36916	-72.55887	132.64285	21.052277	20.931458	56.249706	-67.07439	112000	-7.629395e-09	865.48096	-0.0225948	-30.055359	22.954836	0.018013066	0.1305	9.0	6595.293087720871
56	2.537252	53.42375	52.438843	-72.388054	122.75	20.594082	23.08415	57.046116	-56.408615	114000	-8.392334e-08	648.69324	-0.026884709	-35.57361	22.966648	0.017124351	0.1345	9.0	6664.07221364975
57	12.460146	47.88685	52.478653	-63.616386	146.15384	24.32568	19.035088	57.639103	-42.318573	116000	3.6239623e-08	927.57	-0.02674383	-33.06421	22.951387	0.01694725	0.155	12.0	6732.51726770401
58	-2.7638335	55.17423	51.60241	-71.77223	121.2	22.881634	24.000723	71.54469	-72.65957	118000	1.5735626e-08	560.3939	-0.03219246	-31.64093	22.953184	0.017001232	0.157	10.0	6801.13746547699
59	8.074748	52.311714	53.251377	-74.76973	158.58333	26.339329	22.847404	65.47285	-55.038105	120000	1.3351441e-08	865.1333	-0.027291212	-14.632385	23.00177	0.016986996	0.1235	11.0	6869.398945569992
