Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
36	-11.813636	18.28894	7.0688004	-49.989502	136.53847	0.1836865	3.8495655	3.6229806	-19.095074	74000	826.19604	6.6082497	0.0	0.0	0.0	0.0	0.0	0.0	3404.671539068222
37	-10.413165	13.85749	6.384524	-31.41048	143.5	0.74070066	4.205997	4.4189506	-31.552664	76000	724.4147	4.9826736	0.0	0.0	0.0	0.0	0.0	0.0	3489.0816740989685
38	-4.0657406	8.589021	7.260357	-16.17185	138.76923	1.2501912	2.4911873	4.103174	-13.35273	78000	841.1692	1.3716155	0.0	0.0	0.0	0.0	0.0	0.0	3573.6049807071686
39	-8.41824	15.196267	8.541865	-34.854145	143.33333	0.7090818	3.6332262	3.1958745	-21.380037	80000	721.90076	5.34598	0.0	0.0	0.0	0.0	0.0	0.0	3658.1784451007843
40	0.6480058	8.867727	9.876151	-17.9541	211.11111	1.4726938	2.3265557	4.650065	-11.267552	82000	498.3629	1.1069113	0.0	0.0	0.0	0.0	0.0	0.0	3928.2327556610107
41	-1.8867378	9.850641	7.2037554	-19.751562	179.63637	1.6162086	2.147217	4.3601775	-18.0108	84000	453.41083	1.4945891	0.0	0.0	0.0	0.0	0.0	0.0	4012.695364713669
42	-9.684949	13.453741	7.797825	-33.66187	112.47059	-0.13336734	4.1370726	3.5787065	-15.240495	86000	415.41125	4.108596	0.0	0.0	0.0	0.0	0.0	0.0	4097.917332649231
43	-4.999424	12.740944	9.667045	-31.704844	166.66667	0.6643575	3.1726058	3.6236088	-16.886475	88000	658.5144	2.5483778	0.0	0.0	0.0	0.0	0.0	0.0	4181.981868028641
44	-5.6829476	13.91911	9.018813	-33.73382	166.16667	1.2997718	3.074727	4.045506	-17.685757	90000	549.2619	4.500556	0.0	0.0	0.0	0.0	0.0	0.0	4266.52033662796
45	-5.7690525	12.078152	7.959655	-25.367968	153.84616	0.97835445	2.9674084	3.8258126	-15.7501135	92000	427.09247	2.2738838	0.0	0.0	0.0	0.0	0.0	0.0	4350.936147212982
46	-0.7269097	9.264413	9.58357	-17.81095	180.63637	1.5374347	2.6791797	4.1914015	-14.087902	94000	320.53967	1.5428001	0.0	0.0	0.0	0.0	0.0	0.0	4435.299155473709
47	-5.849418	14.176745	5.236944	-44.22462	180.0	1.2937883	3.0364997	4.5342793	-15.08652	96000	753.5617	3.796571	0.0	0.0	0.0	0.0	0.0	0.0	4519.998152971268
48	1.3375748	6.9606113	7.5266805	-11.723727	210.77777	1.4235218	1.8102263	3.2374854	-11.072857	98000	679.33875	0.80640095	0.0	0.0	0.0	0.0	0.0	0.0	4604.304693937302
49	-0.34038448	18.334898	9.911689	-48.174484	232.75	1.35184	2.7708907	3.6650076	-21.756292	100000	438.36554	1.8188798	0.0	0.0	0.0	0.0	0.0	0.0	4688.336884737015
50	-12.727245	15.396828	8.594034	-40.86492	90.947365	0.5051379	4.396472	4.4359813	-21.92057	102000	549.0753	6.349382	0.0	0.0	0.0	0.0	0.0	0.0	4888.735918045044
