Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
47	-0.2416503	3.8923173	6.0223927	-8.125448	216.86957	2.4367833	1.2604125	5.57535	-4.9873943	240000	-2.746582e-08	3.2837715	-0.023314299	-0.48829627	22.357868	0.01707004	0.1312	17.0	8496.675319433212
48	0.22586766	4.0297065	6.550392	-9.112461	218.40909	2.0115633	1.1810632	4.605292	-4.5409794	245000	0.0	2.8782437	-0.008373816	-0.19084644	22.35896	0.013055214	0.1492	4.0	8658.175122976303
49	-1.381555	4.9882402	8.628165	-12.001866	191.26923	2.0705075	1.333624	4.4222007	-5.0405726	250000	-1.2207031e-08	4.2356496	-0.02225172	-0.23836803	22.299744	0.016339466	0.1396	18.0	8820.257033109665
50	-0.5597729	4.26579	6.2935843	-11.3777485	189.92308	1.9861578	1.2882333	4.447602	-3.9249892	255000	-7.019043e-08	3.1327364	-0.038758405	-0.3785107	22.316084	0.01533799	0.1718	63.0	9083.380575180054
51	-1.2190553	5.3587403	7.2022157	-9.987463	197.76	2.1446562	1.5355692	5.4108076	-4.7027283	260000	-9.155274e-09	4.441541	-0.029595157	-0.8307247	22.302874	0.015356621	0.1512	25.0	9245.340343952179
52	2.0497937	4.2667284	8.998635	-5.419374	293.05884	2.849732	1.0420711	5.4461384	-4.619297	265000	2.4414062e-08	3.6493008	-0.03630776	-0.36302114	22.333878	0.013572416	0.1804	79.0	9406.411649465561
53	-0.29407096	4.764205	7.088571	-8.915394	217.40909	2.9793863	1.1595759	7.2587085	-2.4592395	270000	7.93457e-08	3.9266636	-0.035815477	-0.77097154	22.27727	0.015446881	0.1488	38.0	9568.057680130005
54	0.58476233	2.9874043	5.846909	-4.235923	333.2	2.5431776	1.1759099	5.8241067	-4.035579	275000	-3.3569336e-08	3.2931051	-0.034700055	-0.80413795	22.269613	0.016050545	0.1684	36.0	9729.101170539856
55	-1.7212484	4.3425026	6.700608	-10.421447	177.6923	1.8993446	1.251275	4.684905	-4.9312997	280000	6.1035155e-09	3.8701189	-0.023883734	-0.4230981	22.305548	0.016289424	0.1316	15.0	9992.782056808472
56	-0.72963	6.0405807	8.563897	-12.28489	209.0	2.4454865	1.2989261	4.666142	-4.8572946	285000	-5.493164e-08	4.6003413	-0.01987831	-0.65296173	22.245075	0.018020937	0.1728	13.0	10154.437355279922
57	-2.2203035	5.0833607	7.013357	-11.973837	191.42308	2.776633	1.6387323	6.245294	-4.8343716	290000	1.373291e-08	3.8062859	-0.03430315	-0.8599875	22.29105	0.015566486	0.1628	27.0	10316.555431842804
58	-0.5341678	4.732931	7.824366	-8.685853	200.56522	1.9413047	1.651107	4.9483995	-4.7287965	295000	3.051758e-08	4.443937	-0.038194425	-0.6544461	22.280273	0.015346936	0.1684	47.0	10478.564463853836
59	-0.91971487	5.6006804	6.8008943	-10.142905	187.52	2.5092509	1.5134969	5.572442	-5.528879	300000	-2.89917e-08	3.6964867	-0.0222621	-0.458246	22.276827	0.01708288	0.1774	12.0	10640.480538129807
60	0.25003344	5.185272	7.32454	-13.194663	235.42857	2.7847543	1.8255723	7.1551747	-6.4400454	305000	-4.7302247e-08	4.9561357	-0.034601264	-0.59011555	22.276876	0.015111296	0.161	34.0	10902.897150993347
61	-0.1436691	4.018745	7.4905233	-8.9391775	209.91304	3.0692246	1.5400357	6.475809	-5.2511935	310000	4.2724608e-08	3.2805536	-0.037219316	-0.57033396	22.237234	0.0152583225	0.177	46.0	11064.673864126205
62	1.6439787	4.473639	7.8536797	-4.955706	248.10527	2.6728299	1.2345245	5.8159637	-3.6781178	315000	2.4414062e-08	6.609199	-0.028446887	-1.7363529	22.21423	0.015306723	0.1406	32.0	11225.678399085999
63	2.0570574	5.4403777	8.381466	-9.309662	244.89473	3.7078164	1.1964496	8.212383	-2.9215086	320000	3.0517577e-09	5.4998813	-0.024395661	-0.6264858	22.228868	0.015487277	0.1158	24.0	11386.822380542755
64	0.46302977	5.7116776	7.9839535	-10.694239	235.35	3.9770765	1.3139879	7.0560136	-2.938763	325000	3.0517577e-09	5.0857396	-0.023506459	-0.6491828	22.231174	0.015309009	0.1098	20.0	11548.179891109467
65	-0.45778352	5.598965	7.855868	-13.470657	192.11539	3.354875	1.6547534	6.6812	-5.1635284	330000	-2.2888184e-08	5.6799045	-0.025811648	-0.52118826	22.246538	0.016872803	0.132	18.0	11811.406018972397
66	1.782881	4.882725	10.183793	-4.297332	213.43478	3.1653361	1.5775163	6.431083	-4.4830766	335000	6.713867e-08	6.4110765	-0.042941924	-1.4529004	22.241768	0.014674129	0.1972	79.0	11973.179808855057
67	0.04957847	5.6033983	9.220331	-11.429864	207.45833	4.1940126	1.6238763	9.09371	-4.5688915	340000	-5.493164e-08	7.2007623	-0.020767316	-2.9380164	22.186424	0.01595899	0.1396	13.0	12134.935358762741
68	0.62686825	6.2836213	9.781863	-11.274731	240.25	3.0007439	2.0888734	7.6355934	-6.8201456	345000	-6.1035155e-09	5.49902	-0.041862138	-0.644485	22.195604	0.015018073	0.209	69.0	12296.337470769882
69	1.1998512	5.9534087	10.592248	-10.746109	245.36842	3.4393528	1.6431763	7.066245	-5.853494	350000	4.8828124e-08	6.467319	-0.026126012	-0.91135025	22.169214	0.015735328	0.1478	19.0	12457.667103767395
70	0.27687642	6.419402	11.483061	-8.530554	184.11111	3.8915048	1.7293342	8.750368	-4.2688384	355000	4.8828124e-08	7.7331233	-0.019793883	-1.1937537	22.16397	0.016095523	0.133	11.0	12720.636222839355
71	0.77581173	8.435061	12.15786	-16.622461	214.86957	3.8547606	1.9667183	8.584367	-4.7985163	360000	-5.0354004e-08	10.300111	-0.016453652	-2.3210516	22.173262	0.017694928	0.1326	10.0	12882.284871339798
72	0.9925232	7.333417	13.028088	-10.760219	203.79167	4.888245	2.5147061	9.345567	-9.29987	365000	2.4414062e-08	8.710662	-0.041244607	-0.7807236	22.166962	0.0124984635	0.18	79.0	13044.289452075958
73	3.1139464	6.443645	13.262924	-10.435958	273.0	5.1169705	1.8922952	11.251396	-6.031686	370000	9.155274e-09	6.9010344	-0.03271555	-0.644794	22.180803	0.0152906375	0.1682	57.0	13205.24989104271
74	0.88773894	6.7211127	11.046741	-9.516803	211.13043	4.7061615	1.8882724	9.461908	-4.9417605	375000	-1.2207031e-08	6.635371	-0.020973492	-0.72726727	22.141365	0.015545814	0.1404	16.0	13366.798513889313
75	1.5976921	6.2080255	11.552762	-13.54878	211.65218	4.2621946	2.1487846	8.861052	-5.367557	380000	-3.051758e-08	8.532892	-0.037604522	-0.7321377	22.158604	0.015423418	0.1806	43.0	13629.716903448105
76	-1.9265194	6.422809	10.034155	-14.83501	142.4	3.678161	2.7469378	8.670248	-9.084558	385000	1.8310548e-08	7.50396	-0.029838104	-1.3354912	22.124355	0.015564484	0.1446	24.0	13793.00297832489
77	-0.41440186	6.656932	9.752542	-11.856796	191.92308	3.7644374	2.34978	8.7844095	-6.3653584	390000	-1.525879e-08	7.6392326	-0.043692507	-0.92918825	22.09422	0.015309255	0.2026	59.0	13955.140847921371
78	3.5550616	5.858717	11.05618	-5.632711	277.33334	4.473387	1.656575	8.944612	-7.456546	395000	-4.5776368e-08	8.309749	-0.03469626	-1.1839519	22.099703	0.015129538	0.1498	57.0	14116.374766588211
79	-0.5976255	7.7151456	12.36269	-13.955871	196.2	4.681801	2.1153996	10.605623	-5.0226583	400000	-3.6621095e-08	9.323152	-0.018494422	-2.530064	22.04676	0.017682375	0.146	10.0	14278.492594718933
80	2.0253198	6.2854514	11.410498	-7.3706956	246.21053	4.4831057	1.7662565	8.056218	-7.139817	405000	-1.2207031e-08	7.9115624	-0.04328092	-1.102706	22.079681	0.014398264	0.1936	79.0	14541.438964605331
81	4.6623926	4.6373553	12.496136	-5.028619	308.4375	5.2677345	1.3533218	11.777889	-4.2319283	410000	9.765625e-08	5.7535315	-0.02436593	-0.821887	22.096687	0.015593261	0.1302	31.0	14702.01807641983
82	0.8097354	7.99614	12.679527	-10.833201	225.7619	4.265771	1.8700051	8.23924	-4.5526185	415000	-4.4250488e-08	7.012422	-0.02449958	-0.71635437	22.09044	0.015433698	0.1386	25.0	14863.576190948486
83	4.54775	5.517468	13.988893	-4.1190057	292.0	4.918108	1.8225827	9.867498	-5.0803256	420000	-3.051758e-08	8.874082	-0.02975858	-0.5644541	22.086641	0.015386722	0.1676	39.0	15024.640379667282
84	1.6735466	7.2425823	11.922023	-9.518519	225.5238	4.6078067	2.3195868	10.876797	-8.565553	425000	1.2207031e-08	8.477589	-0.032321364	-1.1649041	22.061022	0.015250397	0.159	44.0	15186.3226044178
85	-0.67518437	6.4450793	11.116786	-10.691299	178.38461	4.8916984	2.484629	11.168952	-8.088719	430000	1.8310548e-08	9.614675	-0.026749322	-2.4147696	22.041872	0.015488289	0.1368	19.0	15450.063588380814
86	2.807	5.855837	11.708289	-6.848831	251.10527	4.676585	2.000224	10.585933	-6.8190494	435000	-2.1362304e-08	7.6629596	-0.028357541	-1.2183137	22.044113	0.015924273	0.157	21.0	15611.374173164368
87	1.7177033	7.7819085	12.035594	-9.150994	199.70833	5.009904	2.0326383	10.168109	-5.6946497	440000	6.1035155e-09	8.086248	-0.027738344	-1.2376795	22.0496	0.016278343	0.1512	28.0	15773.166601896286
88	-0.9067063	7.922527	13.116854	-13.959841	185.14815	4.79541	3.143624	13.029865	-8.320734	445000	5.493164e-08	9.002137	-0.02822642	-1.8699183	22.05774	0.016838714	0.1582	22.0	15935.307034730911
89	2.3762758	7.2367754	13.654017	-11.16695	226.42857	4.549093	1.9478157	10.2031355	-6.1620846	450000	-4.2724608e-08	10.225935	-0.015521215	-1.2812004	22.012276	0.016817853	0.0928	9.0	16096.874837636948
90	2.4785593	6.338293	14.899036	-7.606036	224.09525	5.034518	2.2233639	11.043735	-8.364705	455000	2.4414062e-08	9.622332	-0.03691873	-1.2892046	22.032663	0.015032013	0.171	59.0	16359.888788700104
91	3.3847804	6.972968	12.907799	-10.705222	246.1579	5.308162	1.8312151	11.838019	-3.379592	460000	5.0354004e-08	7.6980143	-0.022243652	-1.1713004	22.010288	0.016511532	0.1424	16.0	16521.019763708115
92	1.1299611	8.135389	13.320597	-12.396665	209.13043	5.4167533	2.7050579	12.140155	-7.430581	465000	-1.8310548e-08	9.720093	-0.037542693	-1.0501747	21.986727	0.015270383	0.169	55.0	16682.89667582512
93	3.5520146	6.6559086	13.833045	-5.745855	236.8	5.620634	2.1404805	11.59546	-5.158604	470000	-6.1035155e-09	10.632428	-0.027529513	-1.8274221	21.973063	0.015575888	0.1436	30.0	16844.123542785645
94	2.3461998	9.029402	15.898712	-12.611925	214.34782	5.446372	2.5933073	11.843621	-7.3018317	475000	6.713867e-08	11.671401	-0.026817504	-1.7573595	21.975092	0.01539364	0.1402	23.0	17005.823224306107
95	2.3621583	7.0748005	14.396318	-7.5319643	194.44	6.3293066	2.737439	14.157544	-6.426551	480000	-3.967285e-08	11.640353	-0.018733183	-2.5312471	21.959053	0.01869267	0.1402	10.0	17269.20067834854
96	2.629018	7.6510215	16.39011	-11.56627	229.28572	5.330088	2.7763824	10.907876	-9.232522	485000	-2.4414062e-08	11.462454	-0.030725947	-1.6816168	21.98505	0.01548792	0.1846	33.0	17430.733580350876
97	3.4719956	8.674919	15.453635	-11.65397	235.5	5.5748906	2.5054817	10.74154	-7.966399	490000	5.1879884e-08	13.886976	-0.039379057	-3.1837044	21.99252	0.015076281	0.1858	72.0	17592.294190883636
98	3.6600266	8.363173	14.524098	-13.238811	257.0	7.1492133	2.311678	13.931895	-5.9893246	495000	-3.967285e-08	12.613237	-0.018016273	-1.6694088	21.956661	0.01641318	0.141	13.0	17753.33539867401
99	4.2592635	7.451856	14.896416	-9.841861	250.52632	6.345168	2.4068766	12.753405	-7.86396	500000	-1.525879e-08	10.08009	-0.029523533	-1.8186569	21.955997	0.015380852	0.1742	31.0	17914.595427274704
100	6.349512	7.4434524	15.515755	-7.9880095	330.26666	6.4037943	2.024247	11.576299	-9.205625	505000	6.1035155e-09	14.454709	-0.04261266	-1.7829771	21.957354	0.012944202	0.2072	79.0	18176.411690950394
101	3.219902	8.423028	15.369528	-12.510302	239.15	6.0607147	2.3198414	12.351034	-5.191558	510000	-6.1035155e-09	9.677192	-0.025661139	-1.894484	21.929026	0.015886443	0.1354	23.0	18337.62210059166
102	3.2882476	7.388508	13.749262	-14.280203	235.8	6.1991735	2.29846	13.764113	-5.809526	515000	-1.6784668e-08	11.061245	-0.02445865	-2.4225883	21.91128	0.015318641	0.108	24.0	18498.904873609543
103	2.092897	8.277848	16.093245	-11.209569	216.81818	5.83269	2.4229202	11.181139	-7.246631	520000	1.0681152e-08	9.017447	-0.019605314	-1.1624694	21.953615	0.016310204	0.108	13.0	18660.467651605606
104	1.7466956	7.161397	15.807744	-8.969101	210.73914	5.9072547	2.6147676	12.156067	-9.088367	525000	-1.2207031e-08	12.927739	-0.033051778	-1.9656286	21.930058	0.015447662	0.1878	35.0	18822.16425180435
105	3.698514	7.9115386	14.345124	-9.268723	218.63637	5.3959646	2.3340135	10.31802	-6.3450484	530000	-3.6621095e-08	13.111353	-0.019882198	-3.2491608	21.9249	0.016242456	0.1168	12.0	19085.17242693901
106	3.0251827	8.535579	14.916024	-11.883765	204.54167	6.456129	2.7412024	14.643885	-6.213178	535000	-2.746582e-08	12.511323	-0.020233016	-1.9100056	21.910301	0.017425675	0.1314	14.0	19247.058955430984
107	4.6216726	8.812766	16.348652	-12.711023	246.05263	6.717416	2.5127468	16.671822	-5.032379	540000	0.0	12.236209	-0.01846706	-1.3604565	21.927727	0.016482078	0.1462	16.0	19408.210559129715
108	5.340956	7.4687057	14.65737	-6.751168	272.2353	7.198436	2.5598235	14.200345	-7.2597165	545000	6.1035155e-09	10.942741	-0.03927765	-1.5878153	21.881144	0.0107873315	0.1876	79.0	19569.201730012894
109	6.289718	7.322773	16.331642	-6.518252	277.55554	7.616994	2.5487778	17.063976	-3.6065493	550000	-1.8310548e-08	12.949131	-0.030590698	-2.5258942	21.88323	0.015718846	0.1412	34.0	19730.246720075607
110	3.2558272	10.886453	16.755316	-16.515753	247.47368	6.8745055	2.8523042	13.941022	-10.778263	555000	-2.4414062e-08	10.179263	-0.014916489	-1.3285542	21.912235	0.016553294	0.0982	11.0	19992.718991279602
111	1.8687234	7.6936007	13.570858	-13.240988	184.66667	6.411986	3.3040204	12.277342	-11.884668	560000	-4.4250488e-08	9.808781	-0.026791573	-1.6960926	21.902132	0.015995838	0.1548	18.0	20155.319229364395
112	1.145996	9.272187	16.617842	-11.317298	180.37038	6.045593	3.3192387	14.073338	-6.803762	565000	6.1035155e-09	10.548506	-0.029798953	-1.684289	21.906832	0.015044127	0.1594	44.0	20321.50166964531
113	3.1356883	8.226759	17.556145	-9.054323	226.90475	7.0217767	3.059394	15.024953	-7.643038	570000	2.1362304e-08	12.153	-0.021228123	-2.0257635	21.889084	0.01650049	0.1648	11.0	20486.599346876144
114	6.76361	7.67733	14.966676	-9.758811	308.5	6.938888	2.3686643	14.247411	-3.7831979	575000	-5.493164e-08	10.632184	-0.029201789	-1.2921152	21.924099	0.015412292	0.1346	43.0	20651.51561665535
