Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
50	-16.573595	10.366264	-2.6418896	-36.33059	182.18518	-2.3423018	6.749213	2.4855616	-38.906075	255000	-3.0517577e-09	8.78403	-0.032492097	-1.3023868	22.419813	0.015638264	0.1546	19.0	8814.319181203842
51	-13.391998	11.294383	-0.64382416	-34.677666	194.76	-1.756225	6.1732054	2.7829938	-33.27197	260000	7.781983e-08	10.934039	-0.04376271	-2.0493937	22.419786	0.015431538	0.1402	53.0	8982.739140033722
52	-17.745512	10.153339	-0.24517384	-32.80638	182.07408	-3.0526478	7.2154613	2.8504193	-30.251686	265000	-3.051758e-08	9.518603	-0.024646126	-1.6196127	22.445574	0.01600548	0.147	9.0	9151.128377914429
53	-14.279336	10.970254	0.24762593	-32.7212	180.8077	-1.5385944	5.426692	2.5265238	-25.109125	270000	1.2969971e-08	9.879528	-0.035499547	-2.7737436	22.402916	0.016672183	0.1484	22.0	9319.373989343643
54	-18.797655	10.55202	-1.4334316	-33.88932	148.81818	-3.0019138	7.8314943	3.0579994	-31.628317	275000	3.967285e-08	13.348133	-0.041569464	-3.1353483	22.39477	0.015499774	0.1646	37.0	9488.812542676926
55	-13.918203	10.596638	0.314117	-33.347588	210.82608	-1.2228026	5.485068	2.9531448	-30.03231	280000	-2.4414062e-08	7.8231187	-0.04058335	-2.7916193	22.433975	0.015554688	0.149	51.0	9685.006972789764
56	-16.323446	11.745263	5.5886683	-36.8807	172.42857	-2.2303495	6.6059766	3.3728888	-30.876022	285000	-9.155274e-09	11.272338	-0.02363423	-2.2981148	22.363691	0.016809033	0.1236	12.0	9853.182024240494
57	-15.67544	10.855757	3.782398	-32.317123	162.73334	-2.240495	6.746228	3.454654	-34.599747	290000	5.493164e-08	11.483498	-0.027051855	-3.0245447	22.4099	0.017509704	0.1626	14.0	10021.6394572258
58	-14.955078	11.78043	0.5571474	-32.974537	179.7037	-1.4546688	6.2385798	3.369622	-31.732119	295000	-5.79834e-08	11.373816	-0.029364415	-2.3996887	22.406237	0.01465697	0.1322	23.0	10190.294383525848
59	-18.963573	10.205161	-0.36709595	-38.29858	154.12903	-2.8532958	7.5393767	2.7335794	-32.679024	300000	2.4414062e-08	9.30467	-0.045205187	-2.6498623	22.4241	0.015764875	0.1724	42.0	10359.119494438171
60	-16.863691	10.139065	-0.7901291	-33.24548	159.74193	-2.5094593	7.468034	2.7841945	-31.886244	305000	1.0681152e-08	6.9347205	-0.035493363	-2.6112351	22.430372	0.015485534	0.1396	28.0	10556.190569639206
61	-16.225945	11.033706	2.962441	-29.971733	159.16129	-2.3588948	6.6521134	2.0730882	-30.810234	310000	3.051758e-08	8.370244	-0.030160278	-2.2403111	22.386036	0.01592915	0.1092	17.0	10724.928915977478
62	-13.47456	11.855203	4.244497	-36.921528	233.09525	-1.4863598	5.505794	3.065124	-30.442568	315000	-3.6621095e-08	12.248596	-0.013712799	-4.3489776	22.365204	0.014875919	0.144	5.0	10892.111099004745
63	-12.202174	10.037942	2.46577	-29.154873	202.125	-1.6400084	5.843762	2.957944	-32.781334	320000	-1.8310548e-08	10.315913	-0.044782307	-3.219204	22.377913	0.015224759	0.1568	57.0	11059.937930583954
64	-17.654366	14.789434	3.243366	-63.64295	178.42857	-1.9198254	6.4042807	5.044863	-28.983057	325000	4.5776368e-08	34.319958	-0.018216895	-16.26794	22.376396	0.016795743	0.1256	9.0	11228.311081647873
65	-17.026003	11.72065	0.10533808	-38.700073	172.78572	-3.0078306	8.504648	2.3737369	-41.10857	330000	-2.117157e-08	16.417816	-0.04975483	-7.6787577	22.393524	0.015425342	0.1784	57.0	11425.800286531448
66	-19.492361	10.48204	5.2499523	-39.935917	121.95122	-4.426752	8.924479	2.9616768	-36.5285	335000	-4.6539306e-08	16.989233	-0.043173324	-4.2364035	22.367077	0.015519821	0.1798	33.0	11595.816292524338
67	-17.603344	12.525534	5.5562377	-37.37799	149.90625	-2.6662889	7.8923244	3.2951226	-33.379173	340000	-2.1362304e-08	15.599589	-0.025608549	-4.2852488	22.3342	0.01627378	0.162	10.0	11764.824781417847
68	-13.191811	10.254246	3.8557544	-28.752338	204.875	-1.421708	6.318975	3.4330773	-38.32069	345000	-2.4414062e-08	12.973031	-0.048377097	-5.301922	22.344624	0.0150498245	0.1724	76.0	11932.708247184753
69	-13.402354	13.239295	5.192311	-41.620735	183.2963	-1.025043	5.5163713	3.290653	-32.927704	350000	-7.6293944e-08	18.753046	-0.02400712	-5.157854	22.296488	0.017549582	0.1176	12.0	12100.78899216652
70	-13.73294	13.413415	4.2809234	-50.13149	213.82608	-1.6890104	6.441938	3.8310957	-32.375507	355000	4.8828124e-08	15.341625	-0.036501985	-4.1139803	22.28989	0.015498938	0.1346	34.0	12296.968970537186
71	-13.981911	11.823498	4.4226356	-34.037212	183.55556	-2.0096548	7.4941726	3.616321	-37.536285	360000	2.1362304e-08	14.089824	-0.0345574	-4.372614	22.295334	0.0154851535	0.1474	23.0	12465.31997179985
72	-17.593288	9.133428	-1.5936404	-30.036543	169.10715	-2.0126126	6.838921	3.3540027	-31.395939	365000	-3.6621095e-08	12.014519	-0.02462373	-3.1786776	22.290564	0.016085282	0.1542	13.0	12633.834880590439
73	-17.560396	10.60107	1.9718586	-36.74593	149.5625	-2.6707435	7.7675457	2.2741978	-35.036274	370000	-1.2207031e-08	8.913134	-0.036398977	-1.5890975	22.325594	0.015354941	0.16	23.0	12802.877425432205
74	-15.70216	12.617768	1.887336	-37.106396	158.33333	-2.5862434	7.6282864	2.6113296	-31.347372	375000	-3.1280518e-08	18.295206	-0.02992791	-4.4485846	22.299591	0.015732907	0.1766	15.0	12971.256366491318
75	-20.517784	11.5824	1.4918226	-38.479683	145.20589	-3.7981582	8.766751	2.8941674	-36.39796	380000	-3.051758e-08	19.888607	-0.02265649	-6.2561865	22.318468	0.015930392	0.1192	11.0	13175.081544876099
76	-11.921408	10.893516	4.3895035	-40.398678	215.73914	-1.6568629	6.324031	2.4844923	-37.33711	385000	6.713867e-08	11.386293	-0.047563165	-3.6885357	22.296295	0.014967634	0.1688	58.0	13343.053639888763
77	-14.793166	11.192843	0.9566882	-35.91897	193.64	-2.003917	6.2666945	2.718912	-34.601646	390000	2.5939942e-08	10.173678	-0.026572585	-3.2934575	22.254204	0.017292568	0.1586	13.0	13511.142409086227
78	-13.697011	11.479543	3.9420266	-34.50795	204.33333	-1.3659598	6.117094	4.084348	-31.739954	395000	-1.2207031e-08	7.2300453	-0.02357936	-1.4314375	22.254282	0.016898993	0.1526	14.0	13679.262212514877
79	-13.591652	12.207305	5.2675643	-33.66208	198.96	-1.8860664	7.260301	3.098544	-40.939632	400000	3.6621095e-08	10.99128	-0.027257001	-2.8917837	22.221571	0.018529726	0.1268	10.0	13846.789409637451
80	-14.808049	11.941407	1.122767	-34.135235	205.41667	-1.4804752	6.4659357	5.704061	-31.18337	405000	-7.6293943e-10	14.789559	-0.039783686	-6.815125	22.257126	0.015125155	0.1494	35.0	14050.970988035202
81	-16.051977	11.213276	2.2680771	-32.333187	174.03572	-1.536374	6.642885	3.6051862	-27.860617	410000	-2.4414062e-08	7.805691	-0.025708212	-2.1044393	22.286304	0.015499417	0.152	11.0	14219.153977870941
82	-13.28052	12.077297	3.217291	-32.182877	170.67857	-1.510663	6.7831645	2.5936325	-36.69611	415000	1.7356873e-08	5.619395	-0.050333038	-1.1592574	22.286034	0.015320642	0.2072	76.0	14388.048791646957
83	-14.845599	10.459815	0.2596509	-30.833977	165.93103	-1.7291706	6.187167	2.5340712	-28.176573	420000	-2.2888184e-08	12.143166	-0.041546986	-4.128539	22.272142	0.015297158	0.1576	44.0	14556.534484148026
84	-12.723679	8.959592	1.7062354	-28.248579	224.45454	-0.98124367	5.764717	3.0585003	-34.42862	425000	-1.2207031e-08	6.6793656	-0.03842544	-3.206713	22.250837	0.016005173	0.182	36.0	14724.22984957695
85	-15.985458	11.83609	-1.7729771	-40.03668	173.53572	-1.9788791	6.908127	2.9782577	-41.674458	430000	4.234314e-08	13.543111	-0.041761953	-3.4924479	22.22666	0.015171527	0.187	52.0	14934.776675701141
86	-15.788033	11.483207	4.233375	-37.59568	170.82143	-1.4801704	6.3059683	3.4834707	-32.79745	435000	9.155274e-09	7.1703906	-0.02774174	-1.6452851	22.223774	0.01571858	0.1614	14.0	15103.388798236847
87	-14.363449	10.90005	0.8179459	-34.11063	176.25	-2.2979798	7.0450563	2.1444247	-42.55097	440000	4.2724608e-08	8.637451	-0.042274896	-3.2767372	22.23181	0.015081272	0.1662	49.0	15271.931508302689
88	-13.012867	10.6898365	3.509336	-35.947876	206.25	-1.3328494	5.437354	3.9973414	-27.372192	445000	-3.0517577e-09	12.027353	-0.026656026	-4.810493	22.240328	0.016182913	0.1526	12.0	15439.705314874649
89	-18.999777	11.084169	3.6735144	-40.853134	141.28572	-3.3240118	8.236991	3.783588	-37.693512	450000	-4.2724608e-08	16.487692	-0.022963116	-5.7340937	22.199883	0.01574201	0.1704	11.0	15608.802105903625
90	-17.661804	10.792289	1.3331101	-33.732624	167.10345	-3.234023	7.9011335	1.7077308	-46.95178	455000	3.0517577e-09	20.210602	-0.04010941	-6.6515846	22.220848	0.015239305	0.1742	27.0	15811.244911909103
91	-15.594568	11.291863	2.7930307	-30.878653	171.2069	-2.1965926	6.892831	2.1796587	-30.025646	460000	-7.93457e-08	10.49984	-0.036075704	-1.9210911	22.216637	0.016134193	0.1504	20.0	15979.666514873505
92	-12.859935	10.771	4.1528196	-30.519398	184.42308	-0.70353365	5.7003064	3.2150567	-45.87252	465000	6.103516e-08	7.384507	-0.04291565	-1.2382092	22.193466	0.01495827	0.1616	67.0	16147.930911779404
93	-13.836178	10.538699	0.20612873	-35.737522	210.17392	-0.7479721	5.670483	3.664858	-28.396507	470000	6.103516e-08	7.5785375	-0.029494006	-2.7364545	22.184898	0.015290213	0.1236	22.0	16315.878046035767
94	-16.951775	10.70821	1.8388803	-29.666872	145.82353	-2.5089388	7.355862	2.580635	-33.631336	475000	-3.6621095e-08	11.991919	-0.031756226	-2.437358	22.179226	0.016226877	0.132	16.0	16485.255289554596
95	-16.493944	10.92067	4.284076	-34.360264	148.84848	-2.2423246	7.5599217	3.6317062	-36.11944	480000	2.89917e-08	11.71408	-0.021980084	-2.363224	22.162962	0.018436521	0.1362	10.0	16704.265117406845
96	-16.195913	12.480318	4.0861483	-42.615734	167.31035	-1.4396985	6.7883005	3.496047	-34.36089	485000	-6.1035155e-09	19.033606	-0.030179853	-7.7338467	22.191254	0.016576236	0.1172	11.0	16872.54426240921
97	-17.388395	10.25797	2.108217	-31.521639	177.03572	-3.201777	8.643872	2.5003424	-44.9822	490000	6.866455e-08	15.368991	-0.03637697	-6.6826124	22.205284	0.015621799	0.1448	26.0	17041.25246834755
98	-13.731736	10.237219	-0.76718366	-31.983997	177.71428	-1.2760253	6.4853964	3.1004605	-35.762836	495000	2.822876e-08	6.582752	-0.04634196	-2.9008007	22.184984	0.015142546	0.1714	69.0	17209.847095489502
99	-19.357594	11.844807	2.7822685	-42.10385	119.6	-3.1522012	7.8839536	4.5654345	-34.96649	500000	-1.5258789e-09	21.686155	-0.025600297	-8.31838	22.159094	0.018519724	0.1502	11.0	17379.830826044083
100	-16.299366	11.180587	3.683809	-33.95283	148.75757	-2.394696	8.136116	3.9699996	-38.41775	505000	-1.2207031e-08	16.01131	-0.045711417	-3.9759827	22.156668	0.015332678	0.1666	51.0	17586.310051202774
101	-12.964486	11.552089	2.831491	-35.986298	197.33333	-0.08775027	5.3777866	3.5906332	-28.175083	510000	4.8828124e-08	8.357623	-0.041592393	-2.3855033	22.136744	0.015502492	0.1788	71.0	17754.6341714859
102	-15.074917	12.040406	0.35552815	-35.829556	180.22223	-1.5917904	6.8812776	3.4261167	-28.974041	515000	5.493164e-08	7.7730727	-0.03966632	-1.6609945	22.104473	0.016128697	0.1534	27.0	17922.928911924362
103	-18.415821	11.077301	3.1156526	-32.716034	139.29411	-3.0171056	7.769719	2.6465771	-35.26261	520000	-4.043579e-08	18.70715	-0.027590994	-4.9912415	22.153769	0.017197132	0.1068	12.0	18092.060423135757
104	-17.569962	12.47079	0.99897605	-46.868786	152.09677	-2.7496037	8.563288	2.697516	-37.63385	525000	-7.019043e-08	25.430716	-0.040679898	-8.947903	22.132912	0.015152216	0.1368	33.0	18261.05429148674
105	-14.406386	11.58957	4.55183	-29.270905	176.55556	-1.3152139	6.7533712	3.2052264	-34.486286	530000	-2.89917e-08	10.227177	-0.028186841	-2.9774127	22.122782	0.017090918	0.1452	14.0	18482.45224905014
106	-18.33363	9.682102	5.5620446	-31.629642	124.02631	-2.399482	8.209072	3.2271318	-34.797283	535000	-1.8310548e-08	11.526796	-0.040457893	-2.738737	22.101173	0.015442151	0.1692	32.0	18652.712537527084
107	-13.776205	11.088687	5.048222	-34.064693	161.9	-1.6267464	7.1878457	3.3148565	-37.168934	540000	-2.2888184e-08	11.907943	-0.04773898	-3.541358	22.115767	0.014937424	0.1748	79.0	18821.743860006332
108	-12.11124	12.967118	3.140586	-37.41253	208.08333	-0.77343076	5.794309	3.4606912	-34.002037	545000	1.7547608e-08	20.014471	-0.031201664	-6.383168	22.041107	0.01587102	0.1242	21.0	18990.009474039078
109	-13.063809	12.288693	4.033411	-32.130547	174.71428	-1.4538715	6.7591343	2.6752856	-35.200184	550000	6.1035155e-09	13.665859	-0.022295965	-3.4384823	22.054768	0.017854711	0.1406	11.0	19158.458307266235
110	-15.519921	10.330244	0.0913243	-32.55069	175.03572	-1.564415	7.500556	4.082877	-37.951298	555000	4.2724608e-08	8.338717	-0.051718567	-3.7817135	22.087923	0.009038134	0.1764	79.0	19363.403389930725
111	-13.689816	12.514586	2.7542157	-35.306248	172.32143	-1.5576234	6.2388177	3.3338637	-29.512045	560000	4.8828124e-08	19.327522	-0.0291312	-7.6543436	22.053396	0.0152558945	0.1022	14.0	19531.900437116623
112	-12.934819	11.401113	3.0548508	-35.296013	191.57692	-0.97510487	6.2885685	3.4345024	-28.90421	565000	-4.2724608e-08	11.246929	-0.04056813	-1.8864069	22.053907	0.015051068	0.1436	45.0	19700.277961730957
113	-16.82982	10.792046	1.2503395	-34.721363	169.2069	-1.5375508	6.6674423	4.6890826	-27.4802	570000	6.1035155e-09	12.98334	-0.024583865	-3.8369875	22.038843	0.018290764	0.1598	9.0	19869.3086707592
114	-14.237847	10.7191925	2.4491467	-34.942917	216.73914	-1.1338102	6.764914	3.9902213	-31.628054	575000	2.4414062e-08	11.4037	-0.04551595	-3.8518639	22.075212	0.014957831	0.1698	71.0	20037.04915213585
115	-16.77277	11.640114	1.9930394	-34.041904	157.45161	-2.7043324	7.5139155	2.662964	-30.2532	580000	6.1035155e-09	17.089865	-0.042939004	-5.764045	22.024632	0.015384091	0.1814	32.0	20250.301020145416
116	-12.524331	10.147492	3.551826	-26.590195	194.64	-0.9047197	6.0063877	3.6044788	-28.372515	585000	9.155274e-09	5.7689323	-0.027851185	-1.6409016	22.015495	0.01556376	0.1272	18.0	20418.689784288406
117	-15.211883	11.709413	1.6861291	-42.352936	178.40741	-1.7406873	6.6945534	3.2486324	-29.838465	590000	-3.051758e-08	11.325159	-0.026731538	-2.9156103	21.994032	0.016338622	0.1442	12.0	20586.986281871796
118	-12.270074	9.796142	4.1053843	-32.5764	225.54546	-0.88781554	5.4982815	3.5029914	-28.005018	595000	-6.1035155e-09	7.323511	-0.034442984	-1.9555273	22.038143	0.015330845	0.1356	25.0	20755.01090812683
119	-12.947883	11.940028	3.8531125	-37.897457	173.14285	-1.2191515	6.4112043	3.272947	-32.190186	600000	-3.051758e-08	11.398647	-0.04434128	-2.1852713	22.048504	0.015182843	0.162	50.0	20923.946040391922
120	-13.687961	12.508778	3.0770304	-32.985	197.56	-0.96483904	5.851262	4.7171636	-30.199512	605000	9.765625e-08	12.389549	-0.029914275	-4.8348694	22.062742	0.015148132	0.1288	18.0	21144.763586759567
121	-15.087944	10.622067	0.172848	-30.698658	182.33333	-1.6535382	6.836492	3.9276605	-35.902424	610000	-1.8310548e-08	11.611218	-0.0476729	-2.254734	22.024538	0.0148558635	0.1892	61.0	21313.2781188488
