Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
1	-24.472467	28.846447	29.610971	-57.725533	175.14285	-9.943956	11.389333	0.51320654	-60.153385	10000	3.051758e-08	181.5664	-0.045478165	-36.107635	22.95256	0.015500766	0.1828	38.0	165.94999766349792
2	-28.872583	29.42431	25.402954	-58.622307	161.4	-8.225946	11.936876	1.1654497	-59.49828	15000	-4.2724608e-08	229.60535	-0.042687055	-23.610123	22.956875	0.015345588	0.1628	31.0	331.48922848701477
3	-26.382149	30.068832	32.961674	-58.143234	151.78125	-6.8214006	11.0114	1.4329449	-68.19713	20000	3.6621095e-08	202.94238	-0.035034217	-23.946579	22.921772	0.015490357	0.146	27.0	498.41045928001404
4	-28.517721	28.075409	5.5946927	-60.732372	161.25807	-4.071933	10.23858	2.4999542	-67.92394	25000	-5.1879884e-08	117.52518	-0.046172462	-12.551392	22.901232	0.015166187	0.1746	36.0	665.7793927192688
5	-18.25185	31.392828	29.15037	-58.553852	184.14815	-4.5914974	10.918171	2.0413933	-75.93631	30000	3.0517577e-09	195.88725	-0.04360028	-26.898743	22.887268	0.013188967	0.1624	79.0	1007.3934440612793
6	-26.187876	30.693382	32.675438	-61.25631	159.51613	-3.3365757	10.537493	3.5960352	-70.798676	35000	3.967285e-08	166.70274	-0.055423375	-12.629211	22.940838	0.015176732	0.2148	79.0	1177.5182147026062
7	-25.82305	31.35314	32.54293	-60.26249	155.96774	-3.461498	10.365145	2.994656	-72.04632	40000	-2.5939942e-08	192.91495	-0.036647003	-24.434845	22.904993	0.015820023	0.1402	25.0	1347.3569073677063
8	-22.211182	31.790764	29.759233	-59.441082	179.51852	-3.2472184	11.243566	3.2742205	-74.26869	45000	-2.4414062e-08	214.71417	-0.051379196	-19.563904	22.896471	0.014865399	0.1886	70.0	1516.7860736846924
9	-25.44376	29.826939	31.225727	-59.919647	161.9	-2.239183	10.217911	4.0087247	-69.37512	50000	-1.525879e-08	136.37996	-0.0313121	-17.080025	22.829472	0.015695753	0.1416	21.0	1686.721451997757
10	-26.53611	32.16743	33.14654	-60.0224	154.6875	-3.2640274	11.983457	3.6599262	-84.49808	55000	0.0	183.0623	-0.0321109	-18.480103	22.84862	0.01577523	0.1486	23.0	2033.217265367508
11	-31.474863	31.587717	37.210876	-59.906796	138.83333	-6.16658	15.418996	3.4406095	-77.5083	60000	6.103516e-08	172.38239	-0.026084116	-32.609818	22.881275	0.0152123	0.1392	13.0	2203.727004289627
